case_id,state,land_category,location_type,tenure_type,land_area_m2,acquisition_area_m2,building_age_years,market_value_myr,statutory_disturbance_myr,relocation_allowance_myr,recommended_compensation_myr
CASE-2026-TR-05257,Selangor,Building,Urban,Freehold,185,83,13,353000,53000,8000,414000
CASE-2026-TR-05258,Pulau Pinang,Agriculture,Rural,Freehold,6805,1446,0,894000,134100,8000,1036100
CASE-2026-TR-05259,Kedah,Industry,Rural,Freehold,1309,1000,9,2138000,320700,8000,2466700
CASE-2026-TR-05260,Selangor,Agriculture,Rural,Malay Reserve,17458,6621,18,3743000,561400,8000,4312400
CASE-2026-TR-05261,Pulau Pinang,Building,Urban,Leasehold,2497,1826,31,6824000,1023600,8000,7855600
CASE-2026-TR-05262,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,1590,870,22,4041000,606200,8000,4655200
CASE-2026-TR-05263,Melaka,Agriculture,Suburban,Malay Reserve,16286,12212,22,5400000,810000,8000,6218000
CASE-2026-TR-05264,Melaka,Industry,Suburban,Freehold,24069,12922,23,27618000,4142700,8000,31768700
CASE-2026-TR-05265,Perak,Agriculture,Rural,Leasehold,9929,3245,30,1202000,180300,8000,1390300
CASE-2026-TR-05266,Selangor,Building,Urban,Freehold,281,78,17,399000,59800,8000,466800
CASE-2026-TR-05267,Pulau Pinang,Industry,Rural,Leasehold,18639,10863,9,24771000,3715600,8000,28494600
CASE-2026-TR-05268,Selangor,Industry,Urban,Leasehold,2087,621,25,2081000,312200,8000,2401200
CASE-2026-TR-05269,Pulau Pinang,Agriculture,Suburban,Freehold,5012,2617,5,2153000,323000,8000,2484000
CASE-2026-TR-05270,Pulau Pinang,Agriculture,Suburban,Malay Reserve,11691,7842,30,4617000,692600,8000,5317600
CASE-2026-TR-05271,Pulau Pinang,Agriculture,Urban,Leasehold,11017,8866,32,6460000,969000,8000,7437000
CASE-2026-TR-05272,Pulau Pinang,Industry,Rural,Leasehold,11430,8994,18,21065000,3159800,8000,24232800
CASE-2026-TR-05273,Selangor,Building,Urban,Freehold,2884,2509,23,9504000,1425600,8000,10937600
CASE-2026-TR-05274,Pulau Pinang,Building,Suburban,Leasehold,2537,1397,33,4393000,659000,8000,5060000
CASE-2026-TR-05275,Selangor,Industry,Suburban,Leasehold,9243,4948,12,15531000,2329600,8000,17868600
CASE-2026-TR-05276,Wilayah Persekutuan Kuala Lumpur,Industry,Suburban,Malay Reserve,22087,11311,5,35882000,5382300,8000,41272300
CASE-2026-TR-05277,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,17923,6015,24,5391000,808600,8000,6207600
CASE-2026-TR-05278,Selangor,Building,Suburban,Freehold,846,755,9,2937000,440600,8000,3385600
CASE-2026-TR-05279,Selangor,Building,Suburban,Leasehold,2205,1064,30,3939000,590800,8000,4537800
CASE-2026-TR-05280,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,4652,3520,5,3228000,484200,8000,3720200
CASE-2026-TR-05281,Perak,Agriculture,Urban,Freehold,16492,14643,33,7646000,1146900,8000,8800900
CASE-2026-TR-05282,Terengganu,Building,Urban,Freehold,2571,684,37,1939000,290800,8000,2237800
CASE-2026-TR-05283,Melaka,Building,Urban,Freehold,2707,1991,15,6362000,954300,8000,7324300
CASE-2026-TR-05284,Kedah,Building,Rural,Leasehold,1198,515,36,941000,141200,8000,1090200
CASE-2026-TR-05285,Perak,Building,Suburban,Freehold,2659,2404,17,5324000,798600,8000,6130600
CASE-2026-TR-05286,Kedah,Agriculture,Urban,Freehold,15284,4606,18,2652000,397800,8000,3057800
CASE-2026-TR-05287,Negeri Sembilan,Industry,Urban,Malay Reserve,13126,10098,30,22164000,3324600,8000,25496600
CASE-2026-TR-05288,Wilayah Persekutuan Labuan,Agriculture,Suburban,Leasehold,3158,664,37,335000,50200,8000,393200
CASE-2026-TR-05289,Johor,Agriculture,Urban,Freehold,14612,3729,10,3047000,457000,8000,3512000
CASE-2026-TR-05290,Selangor,Building,Rural,Freehold,1093,999,24,2672000,400800,8000,3080800
CASE-2026-TR-05291,Perak,Building,Suburban,Freehold,2607,1448,27,3567000,535000,8000,4110000
CASE-2026-TR-05292,Terengganu,Agriculture,Rural,Leasehold,14296,3918,14,1597000,239600,8000,1844600
CASE-2026-TR-05293,Sarawak,Building,Urban,Freehold,525,270,12,1016000,152400,8000,1176400
CASE-2026-TR-05294,Pahang,Building,Suburban,Freehold,1857,768,39,1644000,246600,8000,1898600
CASE-2026-TR-05295,Johor,Industry,Suburban,Leasehold,7252,4193,32,9018000,1352700,8000,10378700
CASE-2026-TR-05296,Negeri Sembilan,Agriculture,Suburban,Freehold,2366,2051,7,1061000,159200,8000,1228200
CASE-2026-TR-05297,Kelantan,Agriculture,Suburban,Freehold,3234,1717,18,766000,114900,8000,888900
CASE-2026-TR-05298,Melaka,Agriculture,Suburban,Leasehold,16291,8009,26,3930000,589500,8000,4527500
CASE-2026-TR-05299,Selangor,Building,Urban,Freehold,1466,1089,23,4386000,657900,8000,5051900
CASE-2026-TR-05300,Perlis,Agriculture,Suburban,Malay Reserve,17759,13628,14,5895000,884200,8000,6787200
CASE-2026-TR-05301,Perak,Agriculture,Suburban,Freehold,19592,16283,39,6625000,993800,8000,7626800
CASE-2026-TR-05302,Johor,Agriculture,Urban,Leasehold,9628,8555,1,5692000,853800,8000,6553800
CASE-2026-TR-05303,Pulau Pinang,Building,Rural,Freehold,2866,2115,5,6206000,930900,8000,7144900
CASE-2026-TR-05304,Selangor,Building,Suburban,Leasehold,1710,513,25,1803000,270400,8000,2081400
CASE-2026-TR-05305,Selangor,Building,Urban,Freehold,2433,2247,13,8817000,1322600,8000,10147600
CASE-2026-TR-05306,Melaka,Agriculture,Suburban,Freehold,17702,6637,4,3757000,563600,8000,4328600
CASE-2026-TR-05307,Selangor,Agriculture,Rural,Freehold,10238,2275,11,1674000,251100,8000,1933100
CASE-2026-TR-05308,Kedah,Industry,Suburban,Freehold,7528,4390,31,7283000,1092400,8000,8383400
CASE-2026-TR-05309,Pulau Pinang,Building,Suburban,Freehold,2284,1922,34,5895000,884200,8000,6787200
CASE-2026-TR-05310,Kelantan,Agriculture,Suburban,Freehold,12398,6224,30,2722000,408300,8000,3138300
CASE-2026-TR-05311,Wilayah Persekutuan Labuan,Agriculture,Urban,Freehold,2439,759,37,509000,76400,8000,593400
CASE-2026-TR-05312,Johor,Building,Urban,Leasehold,1039,472,15,1960000,294000,8000,2262000
CASE-2026-TR-05313,Kedah,Industry,Suburban,Leasehold,14296,12945,26,23567000,3535000,8000,27110000
CASE-2026-TR-05314,Selangor,Building,Suburban,Freehold,670,593,18,1992000,298800,8000,2298800
CASE-2026-TR-05315,Selangor,Agriculture,Suburban,Freehold,13050,4213,35,3327000,499000,8000,3834000
CASE-2026-TR-05316,Sabah,Building,Suburban,Freehold,2933,2343,17,6136000,920400,8000,7064400
CASE-2026-TR-05317,Selangor,Building,Urban,Freehold,207,136,8,608000,91200,8000,707200
CASE-2026-TR-05318,Kedah,Building,Suburban,Freehold,2070,1214,12,3450000,517500,8000,3975500
CASE-2026-TR-05319,Johor,Building,Suburban,Leasehold,2029,563,15,2051000,307600,8000,2366600
CASE-2026-TR-05320,Negeri Sembilan,Agriculture,Suburban,Malay Reserve,7761,1653,22,770000,115500,8000,893500
CASE-2026-TR-05321,Kelantan,Industry,Suburban,Malay Reserve,16411,6885,10,12370000,1855500,8000,14233500
CASE-2026-TR-05322,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,2923,1542,16,6887000,1033000,8000,7928000
CASE-2026-TR-05323,Pahang,Agriculture,Urban,Freehold,10597,7074,26,3855000,578200,8000,4441200
CASE-2026-TR-05324,Selangor,Building,Urban,Freehold,857,375,37,1822000,273300,8000,2103300
CASE-2026-TR-05325,Kelantan,Building,Suburban,Freehold,2044,1517,15,4858000,728700,8000,5594700
CASE-2026-TR-05326,Johor,Agriculture,Urban,Malay Reserve,15887,6286,38,4146000,621900,8000,4775900
CASE-2026-TR-05327,Negeri Sembilan,Building,Urban,Leasehold,1193,349,13,1291000,193600,8000,1492600
CASE-2026-TR-05328,Melaka,Industry,Rural,Malay Reserve,4755,3680,18,6593000,989000,8000,7590000
CASE-2026-TR-05329,Negeri Sembilan,Agriculture,Urban,Freehold,6963,5607,6,3041000,456200,8000,3505200
CASE-2026-TR-05330,Selangor,Agriculture,Suburban,Leasehold,3222,2256,31,1560000,234000,8000,1802000
CASE-2026-TR-05331,Pulau Pinang,Agriculture,Rural,Freehold,14386,7264,35,3989000,598400,8000,4595400
CASE-2026-TR-05332,Melaka,Building,Suburban,Freehold,2818,1134,26,3939000,590800,8000,4537800
CASE-2026-TR-05333,Negeri Sembilan,Agriculture,Suburban,Freehold,18469,7391,11,4826000,723900,8000,5557900
CASE-2026-TR-05334,Terengganu,Agriculture,Suburban,Leasehold,15995,5596,35,2426000,363900,8000,2797900
CASE-2026-TR-05335,Johor,Agriculture,Urban,Freehold,9186,8248,9,6060000,909000,8000,6977000
CASE-2026-TR-05336,Selangor,Industry,Rural,Leasehold,3195,2661,30,4833000,725000,8000,5566000
CASE-2026-TR-05337,Kelantan,Agriculture,Rural,Freehold,11542,8759,29,3125000,468800,8000,3601800
CASE-2026-TR-05338,Pulau Pinang,Industry,Suburban,Leasehold,17141,13265,3,36263000,5439400,8000,41710400
CASE-2026-TR-05339,Pulau Pinang,Industry,Urban,Leasehold,7002,2166,1,7398000,1109700,8000,8515700
CASE-2026-TR-05340,Melaka,Agriculture,Suburban,Freehold,12129,8522,17,5062000,759300,8000,5829300
CASE-2026-TR-05341,Negeri Sembilan,Building,Rural,Freehold,1374,1008,8,2704000,405600,8000,3117600
CASE-2026-TR-05342,Selangor,Agriculture,Urban,Leasehold,2951,1494,9,1283000,192400,8000,1483400
CASE-2026-TR-05343,Selangor,Agriculture,Urban,Leasehold,8019,2492,15,2219000,332800,8000,2559800
CASE-2026-TR-05344,Johor,Building,Suburban,Leasehold,753,318,34,936000,140400,8000,1084400
CASE-2026-TR-05345,Selangor,Agriculture,Rural,Leasehold,10630,7503,34,3796000,569400,8000,4373400
CASE-2026-TR-05346,Johor,Agriculture,Urban,Malay Reserve,13357,10545,27,5866000,879900,8000,6753900
CASE-2026-TR-05347,Pulau Pinang,Building,Suburban,Leasehold,1873,646,7,2574000,386100,8000,2968100
CASE-2026-TR-05348,Pahang,Agriculture,Suburban,Freehold,18516,10570,34,5197000,779600,8000,5984600
CASE-2026-TR-05349,Johor,Agriculture,Urban,Freehold,18500,4723,15,4064000,609600,8000,4681600
CASE-2026-TR-05350,Terengganu,Industry,Urban,Freehold,13525,12251,31,25516000,3827400,8000,29351400
CASE-2026-TR-05351,Selangor,Building,Suburban,Freehold,1765,1348,34,4439000,665800,8000,5112800
CASE-2026-TR-05352,Selangor,Building,Urban,Freehold,239,203,37,820000,123000,8000,951000
CASE-2026-TR-05353,Selangor,Agriculture,Urban,Leasehold,11757,8213,15,7198000,1079700,8000,8285700
CASE-2026-TR-05354,Selangor,Building,Suburban,Leasehold,1996,1694,38,5237000,785600,8000,6030600
CASE-2026-TR-05355,Perak,Building,Urban,Malay Reserve,1815,726,26,2065000,309800,8000,2382800
CASE-2026-TR-05356,Perak,Agriculture,Urban,Freehold,16934,13954,29,6955000,1043200,8000,8006200
CASE-2026-TR-05357,Selangor,Building,Suburban,Leasehold,1780,866,22,3001000,450200,8000,3459200
CASE-2026-TR-05358,Kelantan,Building,Urban,Freehold,852,391,34,939000,140800,8000,1087800
CASE-2026-TR-05359,Perak,Agriculture,Suburban,Freehold,16404,6273,1,3425000,513800,8000,3946800
CASE-2026-TR-05360,Kedah,Building,Suburban,Freehold,2933,2475,38,5313000,797000,8000,6118000
CASE-2026-TR-05361,Selangor,Building,Suburban,Malay Reserve,2846,2130,30,7799000,1169800,8000,8976800
CASE-2026-TR-05362,Pulau Pinang,Agriculture,Suburban,Freehold,2405,1363,30,948000,142200,8000,1098200
CASE-2026-TR-05363,Perak,Building,Urban,Freehold,257,156,7,545000,81800,8000,634800
CASE-2026-TR-05364,Perak,Building,Urban,Leasehold,2215,1525,37,3945000,591800,8000,4544800
CASE-2026-TR-05365,Kedah,Building,Suburban,Freehold,2818,1832,13,4815000,722200,8000,5545200
CASE-2026-TR-05366,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Leasehold,8341,1879,37,1818000,272700,8000,2098700
CASE-2026-TR-05367,Perak,Building,Urban,Freehold,2739,1424,13,4539000,680800,8000,5227800
CASE-2026-TR-05368,Pulau Pinang,Building,Suburban,Leasehold,1785,1521,31,4616000,692400,8000,5316400
CASE-2026-TR-05369,Pulau Pinang,Building,Rural,Freehold,2181,914,4,3115000,467200,8000,3590200
CASE-2026-TR-05370,Perak,Building,Urban,Leasehold,668,303,33,892000,133800,8000,1033800
CASE-2026-TR-05371,Kelantan,Agriculture,Urban,Malay Reserve,8097,5671,22,2672000,400800,8000,3080800
CASE-2026-TR-05372,Selangor,Agriculture,Urban,Freehold,11128,8499,3,6727000,1009000,8000,7744000
CASE-2026-TR-05373,Pulau Pinang,Building,Rural,Leasehold,291,141,28,401000,60200,8000,469200
CASE-2026-TR-05374,Perak,Agriculture,Urban,Freehold,9155,6829,24,3342000,501300,8000,3851300
CASE-2026-TR-05375,Terengganu,Building,Suburban,Leasehold,1902,992,32,2294000,344100,8000,2646100
CASE-2026-TR-05376,Selangor,Agriculture,Suburban,Leasehold,8391,3782,37,2836000,425400,8000,3269400
CASE-2026-TR-05377,Selangor,Building,Suburban,Freehold,1134,288,37,1026000,153900,8000,1187900
CASE-2026-TR-05378,Perak,Building,Suburban,Leasehold,912,811,39,1568000,235200,8000,1811200
CASE-2026-TR-05379,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Leasehold,2201,1428,36,4231000,634600,8000,4873600
CASE-2026-TR-05380,Selangor,Building,Urban,Freehold,2470,970,32,4543000,681400,8000,5232400
CASE-2026-TR-05381,Negeri Sembilan,Agriculture,Urban,Leasehold,17634,13028,21,7625000,1143800,8000,8776800
CASE-2026-TR-05382,Johor,Building,Urban,Freehold,1619,668,39,2491000,373600,8000,2872600
CASE-2026-TR-05383,Sarawak,Agriculture,Urban,Freehold,17325,6135,31,3690000,553500,8000,4251500
CASE-2026-TR-05384,Perak,Agriculture,Suburban,Freehold,10985,3099,16,1540000,231000,8000,1779000
CASE-2026-TR-05385,Kelantan,Agriculture,Suburban,Freehold,4991,1197,3,690000,103500,8000,801500
CASE-2026-TR-05386,Selangor,Agriculture,Rural,Leasehold,12984,3520,37,2045000,306800,8000,2359800
CASE-2026-TR-05387,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,2236,1164,28,5447000,817000,8000,6272000
CASE-2026-TR-05388,Kelantan,Building,Urban,Freehold,2041,1679,29,4584000,687600,8000,5279600
CASE-2026-TR-05389,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,15312,7840,20,5682000,852300,8000,6542300
CASE-2026-TR-05390,Johor,Building,Suburban,Freehold,2463,1411,10,5166000,774900,8000,5948900
CASE-2026-TR-05391,Selangor,Building,Suburban,Malay Reserve,793,409,1,1488000,223200,8000,1719200
CASE-2026-TR-05392,Melaka,Agriculture,Rural,Freehold,10276,9008,31,3654000,548100,8000,4210100
CASE-2026-TR-05393,Negeri Sembilan,Building,Suburban,Freehold,442,200,21,685000,102800,8000,795800
CASE-2026-TR-05394,Sarawak,Building,Rural,Freehold,1989,1417,18,3240000,486000,8000,3734000
CASE-2026-TR-05395,Perak,Agriculture,Rural,Freehold,13624,10106,10,3589000,538400,8000,4135400
CASE-2026-TR-05396,Kedah,Building,Rural,Leasehold,397,219,31,492000,73800,8000,573800
CASE-2026-TR-05397,Kelantan,Agriculture,Suburban,Leasehold,6152,1479,15,687000,103000,8000,798000
CASE-2026-TR-05398,Kedah,Building,Rural,Freehold,2031,796,26,1797000,269600,8000,2074600
CASE-2026-TR-05399,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,6310,4006,9,4077000,611600,8000,4696600
CASE-2026-TR-05400,Sarawak,Building,Suburban,Freehold,1117,549,21,1626000,243900,8000,1877900
CASE-2026-TR-05401,Selangor,Agriculture,Suburban,Freehold,9810,8373,15,5827000,874000,8000,6709000
CASE-2026-TR-05402,Selangor,Agriculture,Urban,Freehold,19530,12437,16,11170000,1675500,8000,12853500
CASE-2026-TR-05403,Selangor,Building,Urban,Freehold,1450,363,17,2040000,306000,8000,2354000
CASE-2026-TR-05404,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,175,59,6,297000,44600,8000,349600
CASE-2026-TR-05405,Johor,Agriculture,Suburban,Malay Reserve,2589,1672,16,868000,130200,8000,1006200
CASE-2026-TR-05406,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,5527,2891,17,2546000,381900,8000,2935900
CASE-2026-TR-05407,Pulau Pinang,Building,Suburban,Leasehold,2301,988,33,3128000,469200,8000,3605200
CASE-2026-TR-05408,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Leasehold,17136,10534,17,9052000,1357800,8000,10417800
CASE-2026-TR-05409,Pulau Pinang,Industry,Urban,Freehold,12782,11512,2,34214000,5132100,8000,39354100
CASE-2026-TR-05410,Pulau Pinang,Building,Rural,Freehold,1685,1140,35,3184000,477600,8000,3669600
CASE-2026-TR-05411,Kedah,Building,Suburban,Freehold,1833,631,11,1859000,278800,8000,2145800
CASE-2026-TR-05412,Selangor,Agriculture,Urban,Freehold,17995,9813,18,8295000,1244200,8000,9547200
CASE-2026-TR-05413,Pulau Pinang,Agriculture,Rural,Leasehold,19625,12855,34,6587000,988000,8000,7583000
CASE-2026-TR-05414,Kedah,Building,Suburban,Leasehold,1356,862,25,2109000,316400,8000,2433400
CASE-2026-TR-05415,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Leasehold,608,344,35,1058000,158700,8000,1224700
CASE-2026-TR-05416,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Malay Reserve,1393,1254,9,4000000,600000,8000,4608000
CASE-2026-TR-05417,Kedah,Building,Rural,Freehold,2891,1065,25,2325000,348800,8000,2681800
CASE-2026-TR-05418,Selangor,Building,Urban,Freehold,393,162,7,803000,120400,8000,931400
CASE-2026-TR-05419,Pahang,Building,Urban,Freehold,1791,1089,8,3263000,489400,8000,3760400
CASE-2026-TR-05420,Melaka,Building,Urban,Leasehold,1185,775,34,2386000,357900,8000,2751900
CASE-2026-TR-05421,Sarawak,Building,Rural,Malay Reserve,893,781,2,2001000,300200,8000,2309200
CASE-2026-TR-05422,Johor,Industry,Urban,Malay Reserve,16191,14157,26,32196000,4829400,8000,37033400
CASE-2026-TR-05423,Pulau Pinang,Agriculture,Urban,Freehold,8684,5300,19,4496000,674400,8000,5178400
CASE-2026-TR-05424,Kedah,Agriculture,Urban,Freehold,2943,2333,7,1214000,182100,8000,1404100
CASE-2026-TR-05425,Johor,Agriculture,Suburban,Leasehold,16615,9375,2,5920000,888000,8000,6816000
CASE-2026-TR-05426,Pulau Pinang,Building,Suburban,Leasehold,2114,1751,25,5049000,757400,8000,5814400
CASE-2026-TR-05427,Selangor,Agriculture,Suburban,Leasehold,6719,3956,13,3170000,475500,8000,3653500
CASE-2026-TR-05428,Sabah,Building,Suburban,Freehold,1038,895,17,2658000,398700,8000,3064700
CASE-2026-TR-05429,Sarawak,Building,Rural,Freehold,330,125,31,262000,39300,8000,309300
CASE-2026-TR-05430,Pahang,Agriculture,Rural,Leasehold,13480,11252,39,3170000,475500,8000,3653500
CASE-2026-TR-05431,Johor,Agriculture,Suburban,Leasehold,17045,4577,23,2788000,418200,8000,3214200
CASE-2026-TR-05432,Selangor,Building,Suburban,Freehold,1387,1056,27,3593000,539000,8000,4140000
CASE-2026-TR-05433,Selangor,Building,Urban,Freehold,1375,620,28,2838000,425700,8000,3271700
CASE-2026-TR-05434,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,2891,2240,9,1728000,259200,8000,1995200
CASE-2026-TR-05435,Selangor,Agriculture,Suburban,Malay Reserve,13772,11099,0,7407000,1111000,8000,8526000
CASE-2026-TR-05436,Terengganu,Building,Urban,Freehold,1260,1048,15,3144000,471600,8000,3623600
CASE-2026-TR-05437,Selangor,Building,Urban,Freehold,800,564,26,2379000,356800,8000,2743800
CASE-2026-TR-05438,Pulau Pinang,Building,Urban,Leasehold,2001,733,7,3046000,456900,8000,3510900
CASE-2026-TR-05439,Perak,Building,Suburban,Malay Reserve,409,233,1,658000,98700,8000,764700
CASE-2026-TR-05440,Johor,Building,Rural,Freehold,724,213,34,530000,79500,8000,617500
CASE-2026-TR-05441,Pulau Pinang,Agriculture,Urban,Malay Reserve,8752,4365,5,3268000,490200,8000,3766200
CASE-2026-TR-05442,Wilayah Persekutuan Putrajaya,Building,Rural,Freehold,1937,563,5,1958000,293700,8000,2259700
CASE-2026-TR-05443,Pulau Pinang,Building,Urban,Malay Reserve,2357,1531,23,5558000,833700,8000,6399700
CASE-2026-TR-05444,Wilayah Persekutuan Labuan,Agriculture,Urban,Freehold,4359,2407,31,1548000,232200,8000,1788200
CASE-2026-TR-05445,Perak,Agriculture,Urban,Freehold,6818,3803,1,2346000,351900,8000,2705900
CASE-2026-TR-05446,Pulau Pinang,Building,Rural,Freehold,1631,667,15,2005000,300800,8000,2313800
CASE-2026-TR-05447,Selangor,Building,Urban,Leasehold,491,143,18,643000,96400,8000,747400
CASE-2026-TR-05448,Selangor,Agriculture,Urban,Freehold,19660,5748,30,4920000,738000,8000,5666000
CASE-2026-TR-05449,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,406,170,3,784000,117600,8000,909600
CASE-2026-TR-05450,Sarawak,Agriculture,Suburban,Freehold,18863,13094,2,7031000,1054600,8000,8093600
CASE-2026-TR-05451,Selangor,Agriculture,Rural,Malay Reserve,3958,2588,20,1357000,203600,8000,1568600
CASE-2026-TR-05452,Kedah,Agriculture,Rural,Freehold,17446,7008,39,2595000,389200,8000,2992200
CASE-2026-TR-05453,Selangor,Building,Suburban,Freehold,2958,1656,33,6286000,942900,8000,7236900
CASE-2026-TR-05454,Selangor,Building,Suburban,Freehold,305,86,21,377000,56600,8000,441600
CASE-2026-TR-05455,Perak,Agriculture,Suburban,Malay Reserve,15532,6858,2,3457000,518600,8000,3983600
CASE-2026-TR-05456,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Leasehold,5542,1511,30,1560000,234000,8000,1802000
CASE-2026-TR-05457,Sabah,Agriculture,Suburban,Freehold,3611,973,16,536000,80400,8000,624400
CASE-2026-TR-05458,Melaka,Agriculture,Rural,Malay Reserve,15918,12050,2,5535000,830200,8000,6373200
CASE-2026-TR-05459,Pulau Pinang,Building,Urban,Freehold,1529,1394,3,5979000,896800,8000,6883800
CASE-2026-TR-05460,Johor,Building,Rural,Freehold,2913,1953,32,5253000,788000,8000,6049000
CASE-2026-TR-05461,Perlis,Agriculture,Rural,Freehold,15539,13661,29,4530000,679500,8000,5217500
CASE-2026-TR-05462,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,18257,8071,14,8049000,1207400,8000,9264400
CASE-2026-TR-05463,Terengganu,Agriculture,Urban,Freehold,10621,2952,31,1749000,262400,8000,2019400
CASE-2026-TR-05464,Selangor,Building,Rural,Freehold,1382,600,24,2104000,315600,8000,2427600
CASE-2026-TR-05465,Selangor,Building,Urban,Freehold,1417,1331,26,4940000,741000,8000,5689000
CASE-2026-TR-05466,Perak,Agriculture,Urban,Malay Reserve,6871,2725,33,1476000,221400,8000,1705400
CASE-2026-TR-05467,Selangor,Building,Urban,Leasehold,2210,1076,30,4272000,640800,8000,4920800
CASE-2026-TR-05468,Johor,Agriculture,Suburban,Leasehold,8278,3173,7,1844000,276600,8000,2128600
CASE-2026-TR-05469,Selangor,Building,Urban,Freehold,1646,1106,13,5274000,791100,8000,6073100
CASE-2026-TR-05470,Selangor,Building,Urban,Freehold,1928,1004,8,5080000,762000,8000,5850000
CASE-2026-TR-05471,Selangor,Industry,Urban,Leasehold,7718,4686,34,13573000,2036000,8000,15617000
CASE-2026-TR-05472,Sabah,Agriculture,Urban,Freehold,7396,4570,38,2523000,378400,8000,2909400
CASE-2026-TR-05473,Melaka,Building,Urban,Freehold,1537,1333,7,5240000,786000,8000,6034000
CASE-2026-TR-05474,Johor,Building,Rural,Freehold,2346,1226,27,3304000,495600,8000,3807600
CASE-2026-TR-05475,Kelantan,Building,Suburban,Freehold,2808,1791,21,4260000,639000,8000,4907000
CASE-2026-TR-05476,Melaka,Building,Urban,Leasehold,889,721,11,2563000,384400,8000,2955400
CASE-2026-TR-05477,Johor,Agriculture,Rural,Freehold,3979,1645,18,826000,123900,8000,957900
CASE-2026-TR-05478,Perak,Building,Urban,Leasehold,2303,1997,28,4500000,675000,8000,5183000
CASE-2026-TR-05479,Sarawak,Building,Urban,Leasehold,2846,2486,21,7287000,1093000,8000,8388000
CASE-2026-TR-05480,Selangor,Building,Suburban,Freehold,668,556,13,2323000,348400,8000,2679400
CASE-2026-TR-05481,Johor,Agriculture,Rural,Leasehold,13257,8764,6,4047000,607000,8000,4662000
CASE-2026-TR-05482,Negeri Sembilan,Industry,Urban,Leasehold,7067,5538,30,12537000,1880600,8000,14425600
CASE-2026-TR-05483,Terengganu,Building,Urban,Freehold,2764,934,5,2713000,407000,8000,3128000
CASE-2026-TR-05484,Selangor,Agriculture,Urban,Leasehold,13630,10031,8,8917000,1337600,8000,10262600
CASE-2026-TR-05485,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,157,67,11,342000,51300,8000,401300
CASE-2026-TR-05486,Melaka,Building,Rural,Malay Reserve,1884,1275,34,2663000,399400,8000,3070400
CASE-2026-TR-05487,Wilayah Persekutuan Putrajaya,Building,Urban,Leasehold,452,259,23,1034000,155100,8000,1197100
CASE-2026-TR-05488,Terengganu,Building,Rural,Leasehold,468,123,39,224000,33600,8000,265600
CASE-2026-TR-05489,Selangor,Industry,Rural,Freehold,14977,4763,16,12743000,1911400,8000,14662400
CASE-2026-TR-05490,Pulau Pinang,Building,Urban,Freehold,186,108,21,484000,72600,8000,564600
CASE-2026-TR-05491,Kelantan,Building,Urban,Freehold,2712,804,8,2754000,413100,8000,3175100
CASE-2026-TR-05492,Melaka,Building,Suburban,Malay Reserve,2529,658,36,1722000,258300,8000,1988300
CASE-2026-TR-05493,Perak,Building,Suburban,Leasehold,663,355,7,1010000,151500,8000,1169500
CASE-2026-TR-05494,Sabah,Agriculture,Suburban,Freehold,14781,3867,4,2468000,370200,8000,2846200
CASE-2026-TR-05495,Negeri Sembilan,Industry,Urban,Malay Reserve,4862,3353,20,6852000,1027800,8000,7887800
CASE-2026-TR-05496,Kelantan,Industry,Rural,Malay Reserve,19282,11065,10,20242000,3036300,8000,23286300
CASE-2026-TR-05497,Pulau Pinang,Building,Suburban,Freehold,2006,929,26,3375000,506200,8000,3889200
CASE-2026-TR-05498,Wilayah Persekutuan Labuan,Agriculture,Urban,Leasehold,2321,1769,15,990000,148500,8000,1146500
CASE-2026-TR-05499,Selangor,Building,Suburban,Freehold,2516,2169,39,6571000,985600,8000,7564600
CASE-2026-TR-05500,Perak,Building,Urban,Freehold,1809,1388,7,4925000,738800,8000,5671800
CASE-2026-TR-05501,Pahang,Agriculture,Urban,Freehold,14234,12372,5,6890000,1033500,8000,7931500
CASE-2026-TR-05502,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Leasehold,3759,1337,11,1331000,199600,8000,1538600
CASE-2026-TR-05503,Negeri Sembilan,Building,Suburban,Leasehold,374,203,30,475000,71200,8000,554200
