case_id,state,land_category,location_type,tenure_type,land_area_m2,acquisition_area_m2,building_age_years,market_value_myr,statutory_disturbance_myr,relocation_allowance_myr,recommended_compensation_myr
CASE-2026-NW-04371,Pahang,Building,Urban,Leasehold,2432,870,15,2866000,429900,8000,3303900
CASE-2026-NW-04372,Melaka,Building,Rural,Freehold,320,150,39,331000,49600,8000,388600
CASE-2026-NW-04373,Negeri Sembilan,Agriculture,Suburban,Freehold,18136,13055,15,7437000,1115600,8000,8560600
CASE-2026-NW-04374,Terengganu,Building,Rural,Leasehold,2156,1228,31,2308000,346200,8000,2662200
CASE-2026-NW-04375,Pulau Pinang,Building,Rural,Leasehold,1344,594,25,1812000,271800,8000,2091800
CASE-2026-NW-04376,Pulau Pinang,Building,Suburban,Leasehold,688,647,17,2141000,321200,8000,2470200
CASE-2026-NW-04377,Johor,Agriculture,Suburban,Freehold,9703,1965,17,1307000,196000,8000,1511000
CASE-2026-NW-04378,Kelantan,Building,Suburban,Freehold,2894,921,26,2223000,333400,8000,2564400
CASE-2026-NW-04379,Selangor,Building,Urban,Leasehold,2586,2125,25,8596000,1289400,8000,9893400
CASE-2026-NW-04380,Johor,Agriculture,Suburban,Freehold,5020,2885,14,1797000,269600,8000,2074600
CASE-2026-NW-04381,Sabah,Agriculture,Rural,Leasehold,7674,2682,21,1079000,161800,8000,1248800
CASE-2026-NW-04382,Kedah,Building,Suburban,Freehold,2731,2426,5,6246000,936900,8000,7190900
CASE-2026-NW-04383,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,1106,816,31,3072000,460800,8000,3540800
CASE-2026-NW-04384,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,2133,1061,37,5018000,752700,8000,5778700
CASE-2026-NW-04385,Selangor,Building,Rural,Leasehold,1183,797,19,2286000,342900,8000,2636900
CASE-2026-NW-04386,Wilayah Persekutuan Kuala Lumpur,Industry,Urban,Freehold,4269,1327,13,5201000,780200,8000,5989200
CASE-2026-NW-04387,Sabah,Agriculture,Urban,Leasehold,8820,4454,30,2374000,356100,8000,2738100
CASE-2026-NW-04388,Selangor,Agriculture,Suburban,Freehold,16668,12179,38,8172000,1225800,8000,9405800
CASE-2026-NW-04389,Sabah,Building,Suburban,Freehold,1272,839,17,2314000,347100,8000,2669100
CASE-2026-NW-04390,Terengganu,Industry,Suburban,Freehold,15479,11391,9,22767000,3415000,8000,26190000
CASE-2026-NW-04391,Perak,Building,Urban,Freehold,2040,1538,22,4404000,660600,8000,5072600
CASE-2026-NW-04392,Negeri Sembilan,Building,Urban,Freehold,914,780,16,2656000,398400,8000,3062400
CASE-2026-NW-04393,Negeri Sembilan,Agriculture,Suburban,Leasehold,2756,2309,2,1277000,191600,8000,1476600
CASE-2026-NW-04394,Melaka,Agriculture,Urban,Freehold,7222,4483,13,2962000,444300,8000,3414300
CASE-2026-NW-04395,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,1685,869,11,3169000,475400,8000,3652400
CASE-2026-NW-04396,Johor,Agriculture,Rural,Malay Reserve,7817,2597,36,1207000,181000,8000,1396000
CASE-2026-NW-04397,Pahang,Agriculture,Urban,Freehold,10952,7258,29,3829000,574400,8000,4411400
CASE-2026-NW-04398,Johor,Building,Rural,Malay Reserve,2983,1730,27,4397000,659600,8000,5064600
CASE-2026-NW-04399,Melaka,Building,Suburban,Freehold,723,291,19,844000,126600,8000,978600
CASE-2026-NW-04400,Kelantan,Building,Rural,Malay Reserve,778,542,33,1006000,150900,8000,1164900
CASE-2026-NW-04401,Negeri Sembilan,Building,Suburban,Leasehold,2805,905,31,2634000,395100,8000,3037100
CASE-2026-NW-04402,Pulau Pinang,Agriculture,Rural,Leasehold,5278,4689,18,2241000,336200,8000,2585200
CASE-2026-NW-04403,Perak,Building,Urban,Freehold,2144,1480,20,4461000,669200,8000,5138200
CASE-2026-NW-04404,Selangor,Agriculture,Rural,Freehold,3827,1654,14,1056000,158400,8000,1222400
CASE-2026-NW-04405,Johor,Building,Suburban,Freehold,1006,555,33,1719000,257800,8000,1984800
CASE-2026-NW-04406,Negeri Sembilan,Industry,Rural,Freehold,4619,2240,35,3895000,584200,8000,4487200
CASE-2026-NW-04407,Selangor,Building,Suburban,Freehold,684,329,26,1231000,184600,8000,1423600
CASE-2026-NW-04408,Selangor,Industry,Urban,Freehold,16666,11223,32,33454000,5018100,8000,38480100
CASE-2026-NW-04409,Kelantan,Agriculture,Suburban,Malay Reserve,9144,7009,9,2662000,399300,8000,3069300
CASE-2026-NW-04410,Negeri Sembilan,Building,Rural,Freehold,251,193,17,507000,76000,8000,591000
CASE-2026-NW-04411,Pulau Pinang,Building,Suburban,Leasehold,1840,726,39,2405000,360800,8000,2773800
CASE-2026-NW-04412,Johor,Building,Urban,Freehold,2703,2127,27,7221000,1083200,8000,8312200
CASE-2026-NW-04413,Pahang,Building,Rural,Leasehold,2284,2079,23,4141000,621200,8000,4770200
CASE-2026-NW-04414,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Leasehold,1244,619,29,1859000,278800,8000,2145800
CASE-2026-NW-04415,Sabah,Industry,Urban,Freehold,10009,8483,38,16279000,2441800,8000,18728800
CASE-2026-NW-04416,Kelantan,Building,Suburban,Freehold,1381,1001,9,2818000,422700,8000,3248700
CASE-2026-NW-04417,Selangor,Building,Urban,Malay Reserve,316,224,7,903000,135400,8000,1046400
CASE-2026-NW-04418,Melaka,Building,Suburban,Leasehold,1826,888,36,2332000,349800,8000,2689800
CASE-2026-NW-04419,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,339,235,10,926000,138900,8000,1072900
CASE-2026-NW-04420,Sarawak,Building,Urban,Freehold,2424,2111,8,7294000,1094100,8000,8396100
CASE-2026-NW-04421,Selangor,Agriculture,Suburban,Freehold,13431,7845,1,6615000,992200,8000,7615200
CASE-2026-NW-04422,Melaka,Industry,Urban,Leasehold,6886,2649,10,7387000,1108000,8000,8503000
CASE-2026-NW-04423,Pulau Pinang,Building,Urban,Freehold,323,222,1,989000,148400,8000,1145400
CASE-2026-NW-04424,Perak,Industry,Suburban,Leasehold,1142,385,30,769000,115400,8000,892400
CASE-2026-NW-04425,Pulau Pinang,Industry,Suburban,Malay Reserve,21030,11689,32,27397000,4109600,8000,31514600
CASE-2026-NW-04426,Kelantan,Industry,Rural,Leasehold,19968,5103,28,7998000,1199700,8000,9205700
CASE-2026-NW-04427,Melaka,Agriculture,Suburban,Leasehold,3823,2728,4,1559000,233800,8000,1800800
CASE-2026-NW-04428,Kedah,Building,Urban,Leasehold,2117,1030,37,2694000,404100,8000,3106100
CASE-2026-NW-04429,Selangor,Agriculture,Suburban,Malay Reserve,16182,11904,5,8182000,1227300,8000,9417300
CASE-2026-NW-04430,Perak,Building,Urban,Freehold,2866,1934,9,6346000,951900,8000,7305900
CASE-2026-NW-04431,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,5184,3270,7,3319000,497800,8000,3824800
CASE-2026-NW-04432,Selangor,Building,Suburban,Leasehold,625,191,7,831000,124600,8000,963600
CASE-2026-NW-04433,Wilayah Persekutuan Kuala Lumpur,Industry,Suburban,Leasehold,12305,7803,1,25908000,3886200,8000,29802200
CASE-2026-NW-04434,Selangor,Building,Rural,Freehold,797,328,11,1133000,170000,8000,1311000
CASE-2026-NW-04435,Terengganu,Industry,Rural,Freehold,3718,3026,4,5478000,821700,8000,6307700
CASE-2026-NW-04436,Pulau Pinang,Agriculture,Suburban,Freehold,14378,6092,4,4316000,647400,8000,4971400
CASE-2026-NW-04437,Negeri Sembilan,Building,Rural,Freehold,2793,1065,36,2341000,351200,8000,2700200
CASE-2026-NW-04438,Sarawak,Building,Urban,Leasehold,2197,1065,24,3424000,513600,8000,3945600
CASE-2026-NW-04439,Johor,Building,Urban,Leasehold,1322,687,29,2316000,347400,8000,2671400
CASE-2026-NW-04440,Sarawak,Building,Suburban,Leasehold,2445,1312,12,3616000,542400,8000,4166400
CASE-2026-NW-04441,Selangor,Agriculture,Suburban,Leasehold,18079,10684,29,7147000,1072000,8000,8227000
CASE-2026-NW-04442,Pulau Pinang,Agriculture,Suburban,Leasehold,15289,4058,1,2832000,424800,8000,3264800
CASE-2026-NW-04443,Terengganu,Building,Urban,Leasehold,2160,1602,26,4495000,674200,8000,5177200
CASE-2026-NW-04444,Pulau Pinang,Agriculture,Suburban,Leasehold,4771,2367,38,1537000,230600,8000,1775600
CASE-2026-NW-04445,Perak,Industry,Rural,Leasehold,1916,1162,34,1644000,246600,8000,1898600
CASE-2026-NW-04446,Sarawak,Building,Urban,Leasehold,762,392,16,1169000,175400,8000,1352400
CASE-2026-NW-04447,Perak,Agriculture,Suburban,Leasehold,9035,4263,22,2072000,310800,8000,2390800
CASE-2026-NW-04448,Selangor,Building,Rural,Leasehold,1161,392,34,1114000,167100,8000,1289100
CASE-2026-NW-04449,Selangor,Industry,Suburban,Freehold,13500,5295,25,14942000,2241300,8000,17191300
CASE-2026-NW-04450,Selangor,Building,Urban,Freehold,188,112,26,499000,74800,8000,581800
CASE-2026-NW-04451,Negeri Sembilan,Building,Suburban,Freehold,241,163,36,388000,58200,8000,454200
CASE-2026-NW-04452,Pulau Pinang,Building,Urban,Freehold,1843,1555,29,6081000,912200,8000,7001200
CASE-2026-NW-04453,Negeri Sembilan,Building,Suburban,Freehold,586,333,38,857000,128600,8000,993600
CASE-2026-NW-04454,Terengganu,Building,Suburban,Leasehold,223,190,11,512000,76800,8000,596800
CASE-2026-NW-04455,Melaka,Agriculture,Rural,Freehold,3451,2432,3,1089000,163400,8000,1260400
CASE-2026-NW-04456,Pahang,Agriculture,Suburban,Leasehold,14906,9953,28,4539000,680800,8000,5227800
CASE-2026-NW-04457,Pulau Pinang,Industry,Rural,Freehold,24984,14310,4,35132000,5269800,8000,40409800
CASE-2026-NW-04458,Selangor,Building,Rural,Leasehold,2799,2599,26,6943000,1041400,8000,7992400
CASE-2026-NW-04459,Johor,Building,Urban,Leasehold,949,812,35,2416000,362400,8000,2786400
CASE-2026-NW-04460,Negeri Sembilan,Building,Suburban,Malay Reserve,1447,515,18,1419000,212800,8000,1639800
CASE-2026-NW-04461,Kedah,Agriculture,Suburban,Leasehold,3373,1885,13,953000,143000,8000,1104000
CASE-2026-NW-04462,Johor,Industry,Suburban,Freehold,7384,2054,30,5024000,753600,8000,5785600
CASE-2026-NW-04463,Pahang,Building,Urban,Freehold,1160,703,29,2051000,307600,8000,2366600
CASE-2026-NW-04464,Selangor,Building,Suburban,Freehold,1639,1176,31,4012000,601800,8000,4621800
CASE-2026-NW-04465,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,1733,973,38,3610000,541500,8000,4159500
CASE-2026-NW-04466,Terengganu,Agriculture,Rural,Freehold,16602,12888,6,4649000,697400,8000,5354400
CASE-2026-NW-04467,Pahang,Agriculture,Urban,Leasehold,13431,10925,10,5759000,863800,8000,6630800
CASE-2026-NW-04468,Kelantan,Building,Urban,Freehold,1959,1660,19,4859000,728800,8000,5595800
CASE-2026-NW-04469,Selangor,Agriculture,Suburban,Leasehold,2482,854,7,679000,101800,8000,788800
CASE-2026-NW-04470,Kedah,Building,Suburban,Leasehold,471,142,30,368000,55200,8000,431200
CASE-2026-NW-04471,Wilayah Persekutuan Labuan,Agriculture,Rural,Leasehold,18702,4456,38,1868000,280200,8000,2156200
CASE-2026-NW-04472,Selangor,Building,Urban,Leasehold,2949,2122,32,8360000,1254000,8000,9622000
CASE-2026-NW-04473,Selangor,Agriculture,Suburban,Freehold,14858,10323,10,7893000,1184000,8000,9085000
CASE-2026-NW-04474,Johor,Building,Rural,Freehold,268,146,7,394000,59100,8000,461100
CASE-2026-NW-04475,Pulau Pinang,Building,Urban,Freehold,1171,736,10,3302000,495300,8000,3805300
CASE-2026-NW-04476,Kedah,Agriculture,Urban,Freehold,5606,4561,2,2470000,370500,8000,2848500
CASE-2026-NW-04477,Johor,Agriculture,Urban,Leasehold,4443,2339,36,1548000,232200,8000,1788200
CASE-2026-NW-04478,Pulau Pinang,Building,Urban,Freehold,1130,1065,17,4190000,628500,8000,4826500
CASE-2026-NW-04479,Sabah,Agriculture,Urban,Freehold,7650,4232,1,2880000,432000,8000,3320000
CASE-2026-NW-04480,Wilayah Persekutuan Putrajaya,Building,Suburban,Freehold,915,426,17,1727000,259000,8000,1994000
CASE-2026-NW-04481,Johor,Building,Suburban,Freehold,2710,2370,13,7170000,1075500,8000,8253500
CASE-2026-NW-04482,Kelantan,Building,Suburban,Freehold,1151,957,32,2146000,321900,8000,2475900
CASE-2026-NW-04483,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Leasehold,5293,2054,1,2099000,314800,8000,2421800
CASE-2026-NW-04484,Kedah,Agriculture,Urban,Freehold,8614,7067,6,4062000,609300,8000,4679300
CASE-2026-NW-04485,Selangor,Building,Suburban,Freehold,1913,1289,16,4803000,720400,8000,5531400
CASE-2026-NW-04486,Kedah,Building,Urban,Leasehold,342,319,35,800000,120000,8000,928000
CASE-2026-NW-04487,Selangor,Building,Urban,Leasehold,313,117,2,538000,80700,8000,626700
CASE-2026-NW-04488,Negeri Sembilan,Building,Rural,Malay Reserve,2926,2261,1,5068000,760200,8000,5836200
CASE-2026-NW-04489,Melaka,Building,Urban,Leasehold,1967,652,38,2076000,311400,8000,2395400
CASE-2026-NW-04490,Melaka,Agriculture,Rural,Leasehold,12099,7306,1,3282000,492300,8000,3782300
CASE-2026-NW-04491,Negeri Sembilan,Industry,Suburban,Freehold,8905,3041,16,7570000,1135500,8000,8713500
CASE-2026-NW-04492,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Leasehold,13772,6856,19,4475000,671200,8000,5154200
CASE-2026-NW-04493,Pulau Pinang,Industry,Urban,Freehold,22849,6651,11,24635000,3695200,8000,28338200
CASE-2026-NW-04494,Perak,Agriculture,Rural,Freehold,13550,10377,30,4014000,602100,8000,4624100
CASE-2026-NW-04495,Pahang,Agriculture,Rural,Freehold,10485,5049,2,2315000,347200,8000,2670200
CASE-2026-NW-04496,Kelantan,Agriculture,Suburban,Leasehold,10253,7933,27,3076000,461400,8000,3545400
CASE-2026-NW-04497,Selangor,Agriculture,Suburban,Leasehold,19504,5463,0,4061000,609200,8000,4678200
CASE-2026-NW-04498,Johor,Building,Suburban,Leasehold,1561,1008,23,3267000,490000,8000,3765000
CASE-2026-NW-04499,Kedah,Building,Rural,Leasehold,2304,1595,33,3260000,489000,8000,3757000
CASE-2026-NW-04500,Kelantan,Building,Rural,Leasehold,481,129,9,351000,52600,8000,411600
CASE-2026-NW-04501,Perak,Agriculture,Suburban,Freehold,15330,6681,11,3482000,522300,8000,4012300
CASE-2026-NW-04502,Wilayah Persekutuan Kuala Lumpur,Industry,Suburban,Malay Reserve,21624,14009,28,39067000,5860000,8000,44935000
CASE-2026-NW-04503,Perlis,Agriculture,Rural,Leasehold,13503,7704,16,2782000,417300,8000,3207300
CASE-2026-NW-04504,Selangor,Building,Urban,Freehold,2227,1124,16,5345000,801800,8000,6154800
CASE-2026-NW-04505,Negeri Sembilan,Building,Urban,Freehold,344,118,32,389000,58400,8000,455400
CASE-2026-NW-04506,Kedah,Building,Suburban,Leasehold,2874,2126,24,4859000,728800,8000,5595800
CASE-2026-NW-04507,Pulau Pinang,Building,Suburban,Freehold,1617,553,18,2076000,311400,8000,2395400
CASE-2026-NW-04508,Johor,Building,Rural,Leasehold,2351,1865,38,4206000,630900,8000,4844900
CASE-2026-NW-04509,Kedah,Agriculture,Urban,Leasehold,10802,9092,26,4415000,662200,8000,5085200
CASE-2026-NW-04510,Melaka,Agriculture,Rural,Freehold,9141,4624,20,2084000,312600,8000,2404600
CASE-2026-NW-04511,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,18285,14539,17,13147000,1972000,8000,15127000
CASE-2026-NW-04512,Wilayah Persekutuan Labuan,Building,Suburban,Leasehold,1971,1344,33,3119000,467800,8000,3594800
CASE-2026-NW-04513,Sabah,Agriculture,Urban,Freehold,5308,1556,33,997000,149600,8000,1154600
CASE-2026-NW-04514,Perlis,Building,Suburban,Freehold,1192,1127,20,2854000,428100,8000,3290100
CASE-2026-NW-04515,Selangor,Building,Suburban,Leasehold,1625,1141,32,3789000,568400,8000,4365400
CASE-2026-NW-04516,Johor,Agriculture,Urban,Freehold,18934,15093,21,9890000,1483500,8000,11381500
CASE-2026-NW-04517,Pulau Pinang,Industry,Suburban,Freehold,1427,449,33,1214000,182100,8000,1404100
CASE-2026-NW-04518,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,2928,1238,14,4439000,665800,8000,5112800
CASE-2026-NW-04519,Melaka,Agriculture,Suburban,Freehold,12202,9244,8,5499000,824800,8000,6331800
CASE-2026-NW-04520,Perak,Building,Rural,Leasehold,591,155,19,363000,54400,8000,425400
CASE-2026-NW-04521,Melaka,Agriculture,Urban,Leasehold,18920,8288,37,5032000,754800,8000,5794800
CASE-2026-NW-04522,Sabah,Building,Urban,Freehold,783,296,28,995000,149200,8000,1152200
CASE-2026-NW-04523,Selangor,Agriculture,Urban,Freehold,5998,4719,16,3847000,577000,8000,4432000
CASE-2026-NW-04524,Johor,Building,Suburban,Freehold,1886,1730,32,4856000,728400,8000,5592400
CASE-2026-NW-04525,Negeri Sembilan,Building,Suburban,Leasehold,2724,1657,7,5202000,780300,8000,5990300
CASE-2026-NW-04526,Terengganu,Agriculture,Urban,Leasehold,18623,16146,14,7173000,1076000,8000,8257000
CASE-2026-NW-04527,Johor,Building,Urban,Freehold,2439,825,36,3031000,454600,8000,3493600
CASE-2026-NW-04528,Sarawak,Building,Rural,Leasehold,1169,358,16,874000,131100,8000,1013100
CASE-2026-NW-04529,Negeri Sembilan,Building,Suburban,Malay Reserve,741,512,16,1508000,226200,8000,1742200
CASE-2026-NW-04530,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Leasehold,5616,4140,16,2310000,346500,8000,2664500
CASE-2026-NW-04531,Johor,Industry,Suburban,Freehold,12115,9364,32,21791000,3268600,8000,25067600
CASE-2026-NW-04532,Sabah,Building,Urban,Leasehold,1619,547,39,1523000,228400,8000,1759400
CASE-2026-NW-04533,Johor,Building,Suburban,Freehold,568,266,6,1007000,151000,8000,1166000
CASE-2026-NW-04534,Wilayah Persekutuan Kuala Lumpur,Industry,Suburban,Freehold,22382,8778,22,29491000,4423600,8000,33922600
CASE-2026-NW-04535,Selangor,Agriculture,Urban,Freehold,17101,5976,10,5787000,868000,8000,6663000
CASE-2026-NW-04536,Johor,Industry,Urban,Freehold,9073,4714,34,12605000,1890800,8000,14503800
CASE-2026-NW-04537,Pulau Pinang,Agriculture,Urban,Freehold,12949,10071,27,7615000,1142200,8000,8765200
CASE-2026-NW-04538,Selangor,Agriculture,Suburban,Leasehold,13882,6616,39,4431000,664600,8000,5103600
CASE-2026-NW-04539,Selangor,Building,Urban,Leasehold,1544,1423,30,5400000,810000,8000,6218000
CASE-2026-NW-04540,Terengganu,Agriculture,Suburban,Freehold,2066,881,22,434000,65100,8000,507100
CASE-2026-NW-04541,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Malay Reserve,2874,991,3,4397000,659600,8000,5064600
CASE-2026-NW-04542,Sabah,Building,Urban,Leasehold,1199,589,4,1895000,284200,8000,2187200
CASE-2026-NW-04543,Negeri Sembilan,Building,Suburban,Freehold,438,151,13,448000,67200,8000,523200
CASE-2026-NW-04544,Negeri Sembilan,Agriculture,Rural,Freehold,4645,2230,8,1137000,170600,8000,1315600
CASE-2026-NW-04545,Pahang,Building,Suburban,Leasehold,2564,1980,30,4186000,627900,8000,4821900
CASE-2026-NW-04546,Perak,Building,Rural,Freehold,321,182,35,373000,56000,8000,437000
CASE-2026-NW-04547,Negeri Sembilan,Building,Suburban,Freehold,2923,949,18,2898000,434700,8000,3340700
CASE-2026-NW-04548,Melaka,Building,Suburban,Freehold,2176,560,15,1773000,266000,8000,2047000
CASE-2026-NW-04549,Selangor,Agriculture,Rural,Freehold,15534,4259,17,2730000,409500,8000,3147500
CASE-2026-NW-04550,Pahang,Building,Suburban,Leasehold,1169,520,22,1478000,221700,8000,1707700
CASE-2026-NW-04551,Selangor,Building,Urban,Freehold,1106,445,15,2000000,300000,8000,2308000
CASE-2026-NW-04552,Perak,Building,Urban,Leasehold,1101,421,13,1222000,183300,8000,1413300
CASE-2026-NW-04553,Negeri Sembilan,Agriculture,Suburban,Freehold,11046,6063,27,3145000,471800,8000,3624800
CASE-2026-NW-04554,Melaka,Building,Urban,Freehold,2215,744,14,2937000,440600,8000,3385600
CASE-2026-NW-04555,Sabah,Building,Suburban,Leasehold,1780,717,11,2225000,333800,8000,2566800
CASE-2026-NW-04556,Melaka,Agriculture,Suburban,Freehold,5110,3028,14,1633000,245000,8000,1886000
CASE-2026-NW-04557,Perak,Agriculture,Rural,Freehold,19935,6856,1,3373000,506000,8000,3887000
CASE-2026-NW-04558,Melaka,Building,Suburban,Freehold,506,248,19,740000,111000,8000,859000
CASE-2026-NW-04559,Perak,Agriculture,Urban,Leasehold,18819,4408,8,2837000,425600,8000,3270600
CASE-2026-NW-04560,Johor,Building,Suburban,Malay Reserve,2373,2154,15,6769000,1015400,8000,7792400
CASE-2026-NW-04561,Selangor,Building,Urban,Freehold,2429,1386,18,6077000,911600,8000,6996600
CASE-2026-NW-04562,Selangor,Building,Suburban,Leasehold,2405,1891,28,6139000,920800,8000,7067800
CASE-2026-NW-04563,Selangor,Building,Suburban,Freehold,654,507,10,1984000,297600,8000,2289600
CASE-2026-NW-04564,Selangor,Building,Urban,Leasehold,1004,494,15,2098000,314700,8000,2420700
CASE-2026-NW-04565,Wilayah Persekutuan Putrajaya,Building,Rural,Leasehold,1235,1162,3,3140000,471000,8000,3619000
CASE-2026-NW-04566,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,18331,7626,10,6652000,997800,8000,7657800
CASE-2026-NW-04567,Selangor,Building,Urban,Leasehold,580,479,39,1709000,256400,8000,1973400
CASE-2026-NW-04568,Selangor,Building,Suburban,Leasehold,222,76,26,270000,40500,8000,318500
CASE-2026-NW-04569,Terengganu,Agriculture,Suburban,Leasehold,15433,12846,39,4687000,703000,8000,5398000
CASE-2026-NW-04570,Pulau Pinang,Agriculture,Urban,Freehold,2433,1210,30,984000,147600,8000,1139600
CASE-2026-NW-04571,Perak,Building,Urban,Freehold,2849,1645,29,5019000,752800,8000,5779800
CASE-2026-NW-04572,Selangor,Agriculture,Suburban,Leasehold,18310,5001,5,4177000,626600,8000,4811600
CASE-2026-NW-04573,Wilayah Persekutuan Putrajaya,Industry,Suburban,Freehold,1560,661,5,1954000,293100,8000,2255100
CASE-2026-NW-04574,Perak,Agriculture,Suburban,Freehold,8659,7677,8,3905000,585800,8000,4498800
CASE-2026-NW-04575,Pulau Pinang,Agriculture,Rural,Leasehold,9815,7535,8,3899000,584800,8000,4491800
CASE-2026-NW-04576,Kedah,Agriculture,Suburban,Leasehold,8883,5030,39,2097000,314600,8000,2419600
CASE-2026-NW-04577,Negeri Sembilan,Building,Suburban,Freehold,1713,1114,36,2863000,429400,8000,3300400
CASE-2026-NW-04578,Johor,Agriculture,Suburban,Leasehold,2170,679,19,419000,62800,8000,489800
CASE-2026-NW-04579,Johor,Building,Rural,Leasehold,1648,1207,12,3238000,485700,8000,3731700
CASE-2026-NW-04580,Selangor,Agriculture,Urban,Freehold,6204,4248,19,3656000,548400,8000,4212400
CASE-2026-NW-04581,Pulau Pinang,Agriculture,Urban,Leasehold,18187,12560,28,9238000,1385700,8000,10631700
CASE-2026-NW-04582,Kelantan,Industry,Rural,Freehold,13261,11902,38,14868000,2230200,8000,17106200
CASE-2026-NW-04583,Pulau Pinang,Agriculture,Urban,Leasehold,16922,13727,25,9853000,1478000,8000,11339000
CASE-2026-NW-04584,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,2222,1795,33,6528000,979200,8000,7515200
CASE-2026-NW-04585,Pahang,Agriculture,Urban,Freehold,16417,6693,9,4004000,600600,8000,4612600
CASE-2026-NW-04586,Sarawak,Agriculture,Rural,Freehold,6837,2670,39,1109000,166400,8000,1283400
CASE-2026-NW-04587,Pulau Pinang,Agriculture,Urban,Freehold,12650,7616,18,6216000,932400,8000,7156400
CASE-2026-NW-04588,Kedah,Agriculture,Suburban,Freehold,16675,5077,19,2662000,399300,8000,3069300
CASE-2026-NW-04589,Selangor,Agriculture,Suburban,Freehold,6034,4439,14,3064000,459600,8000,3531600
CASE-2026-NW-04590,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,2268,1500,8,6095000,914200,8000,7017200
CASE-2026-NW-04591,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,2709,1908,26,8914000,1337100,8000,10259100
CASE-2026-NW-04592,Melaka,Industry,Suburban,Freehold,13597,5979,33,12153000,1823000,8000,13984000
CASE-2026-NW-04593,Selangor,Agriculture,Suburban,Malay Reserve,7489,5224,19,3519000,527800,8000,4054800
CASE-2026-NW-04594,Perak,Building,Urban,Leasehold,1529,1050,27,2748000,412200,8000,3168200
CASE-2026-NW-04595,Johor,Agriculture,Urban,Freehold,8980,5118,0,4110000,616500,8000,4734500
CASE-2026-NW-04596,Kedah,Building,Rural,Malay Reserve,1717,518,34,1099000,164800,8000,1271800
CASE-2026-NW-04597,Johor,Industry,Suburban,Freehold,15664,7770,15,19704000,2955600,8000,22667600
CASE-2026-NW-04598,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,4487,1227,21,1270000,190500,8000,1468500
CASE-2026-NW-04599,Melaka,Building,Rural,Freehold,2005,1420,8,4053000,608000,8000,4669000
CASE-2026-NW-04600,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,2961,2689,28,9838000,1475700,8000,11321700
CASE-2026-NW-04601,Selangor,Building,Suburban,Leasehold,1287,907,13,3510000,526500,8000,4044500
CASE-2026-NW-04602,Selangor,Agriculture,Suburban,Leasehold,7139,5164,1,3395000,509200,8000,3912200
CASE-2026-NW-04603,Selangor,Agriculture,Suburban,Freehold,5283,2477,3,2038000,305700,8000,2351700
CASE-2026-NW-04604,Perlis,Agriculture,Suburban,Leasehold,8381,3648,2,1772000,265800,8000,2045800
CASE-2026-NW-04605,Melaka,Building,Urban,Freehold,2558,2048,2,8054000,1208100,8000,9270100
CASE-2026-NW-04606,Perak,Building,Urban,Leasehold,897,739,31,1811000,271600,8000,2090600
CASE-2026-NW-04607,Melaka,Building,Urban,Freehold,601,450,11,1681000,252200,8000,1941200
CASE-2026-NW-04608,Pulau Pinang,Building,Suburban,Freehold,707,239,5,995000,149200,8000,1152200
CASE-2026-NW-04609,Johor,Agriculture,Rural,Freehold,4082,2672,38,1234000,185100,8000,1427100
CASE-2026-NW-04610,Selangor,Agriculture,Suburban,Leasehold,2396,1493,14,1058000,158700,8000,1224700
CASE-2026-NW-04611,Melaka,Industry,Urban,Leasehold,6335,1699,17,4708000,706200,8000,5422200
CASE-2026-NW-04612,Selangor,Agriculture,Rural,Leasehold,16028,5519,30,3401000,510200,8000,3919200
CASE-2026-NW-04613,Pahang,Agriculture,Suburban,Freehold,5748,4928,27,2198000,329700,8000,2535700
CASE-2026-NW-04614,Pulau Pinang,Building,Suburban,Freehold,2204,1449,4,5829000,874400,8000,6711400
CASE-2026-NW-04615,Selangor,Building,Urban,Freehold,869,422,16,1909000,286400,8000,2203400
CASE-2026-NW-04616,Johor,Agriculture,Suburban,Freehold,13718,3715,20,2462000,369300,8000,2839300
CASE-2026-NW-04617,Terengganu,Agriculture,Suburban,Freehold,3279,1857,8,837000,125600,8000,970600
