case_id,state,land_category,location_type,tenure_type,land_area_m2,acquisition_area_m2,building_age_years,market_value_myr,statutory_disturbance_myr,relocation_allowance_myr,recommended_compensation_myr
CASE-2026-NW-04499,Wilayah Persekutuan Kuala Lumpur,Industry,Suburban,Malay Reserve,21624,14009,28,39226000,5883900,8000,45117900
CASE-2026-NW-04500,Perlis,Agriculture,Rural,Leasehold,13503,7704,16,2839000,425800,8000,3272800
CASE-2026-NW-04501,Selangor,Building,Urban,Freehold,2227,1124,16,5585000,837800,8000,6430800
CASE-2026-NW-04502,Negeri Sembilan,Building,Urban,Freehold,344,118,32,398000,59700,8000,465700
CASE-2026-NW-04503,Kedah,Building,Suburban,Leasehold,2874,2126,24,4825000,723800,8000,5556800
CASE-2026-NW-04504,Pulau Pinang,Building,Suburban,Freehold,1617,553,18,2027000,304000,8000,2339000
CASE-2026-NW-04505,Johor,Building,Rural,Leasehold,2351,1865,38,4192000,628800,8000,4828800
CASE-2026-NW-04506,Kedah,Agriculture,Urban,Leasehold,10802,9092,26,4258000,638700,8000,4904700
CASE-2026-NW-04507,Melaka,Agriculture,Rural,Freehold,9141,4624,20,1932000,289800,8000,2229800
CASE-2026-NW-04508,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,18285,14539,17,13174000,1976100,8000,15158100
CASE-2026-NW-04509,Wilayah Persekutuan Labuan,Building,Suburban,Leasehold,1971,1344,33,3174000,476100,8000,3658100
CASE-2026-NW-04510,Sabah,Agriculture,Urban,Freehold,5308,1556,33,956000,143400,8000,1107400
CASE-2026-NW-04511,Perlis,Building,Suburban,Freehold,1192,1127,20,2941000,441200,8000,3390200
CASE-2026-NW-04512,Selangor,Building,Suburban,Leasehold,1625,1141,32,3790000,568500,8000,4366500
CASE-2026-NW-04513,Johor,Agriculture,Urban,Freehold,18934,15093,21,10240000,1536000,8000,11784000
CASE-2026-NW-04514,Pulau Pinang,Industry,Suburban,Freehold,1427,449,33,1205000,180800,8000,1393800
CASE-2026-NW-04515,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,2928,1238,14,4754000,713100,8000,5475100
CASE-2026-NW-04516,Melaka,Agriculture,Suburban,Freehold,12202,9244,8,5330000,799500,8000,6137500
CASE-2026-NW-04517,Perak,Building,Rural,Leasehold,591,155,19,356000,53400,8000,417400
CASE-2026-NW-04518,Melaka,Agriculture,Urban,Leasehold,18920,8288,37,5284000,792600,8000,6084600
CASE-2026-NW-04519,Sabah,Building,Urban,Freehold,783,296,28,1022000,153300,8000,1183300
CASE-2026-NW-04520,Selangor,Agriculture,Urban,Freehold,5998,4719,16,3504000,525600,8000,4037600
CASE-2026-NW-04521,Johor,Building,Suburban,Freehold,1886,1730,32,4811000,721600,8000,5540600
CASE-2026-NW-04522,Negeri Sembilan,Building,Suburban,Leasehold,2724,1657,7,5109000,766400,8000,5883400
CASE-2026-NW-04523,Terengganu,Agriculture,Urban,Leasehold,18623,16146,14,7050000,1057500,8000,8115500
CASE-2026-NW-04524,Johor,Building,Urban,Freehold,2439,825,36,3118000,467700,8000,3593700
CASE-2026-NW-04525,Sarawak,Building,Rural,Leasehold,1169,358,16,886000,132900,8000,1026900
CASE-2026-NW-04526,Negeri Sembilan,Building,Suburban,Malay Reserve,741,512,16,1556000,233400,8000,1797400
CASE-2026-NW-04527,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Leasehold,5616,4140,16,2323000,348400,8000,2679400
CASE-2026-NW-04528,Johor,Industry,Suburban,Freehold,12115,9364,32,22547000,3382000,8000,25937000
CASE-2026-NW-04529,Sabah,Building,Urban,Leasehold,1619,547,39,1597000,239600,8000,1844600
CASE-2026-NW-04530,Johor,Building,Suburban,Freehold,568,266,6,1103000,165400,8000,1276400
CASE-2026-NW-04531,Wilayah Persekutuan Kuala Lumpur,Industry,Suburban,Freehold,22382,8778,22,29587000,4438000,8000,34033000
CASE-2026-NW-04532,Selangor,Agriculture,Urban,Freehold,17101,5976,10,5792000,868800,8000,6668800
CASE-2026-NW-04533,Johor,Industry,Urban,Freehold,9073,4714,34,12062000,1809300,8000,13879300
CASE-2026-NW-04534,Pulau Pinang,Agriculture,Urban,Freehold,12949,10071,27,8052000,1207800,8000,9267800
CASE-2026-NW-04535,Selangor,Agriculture,Suburban,Leasehold,13882,6616,39,4411000,661600,8000,5080600
CASE-2026-NW-04536,Selangor,Building,Urban,Leasehold,1544,1423,30,5282000,792300,8000,6082300
CASE-2026-NW-04537,Terengganu,Agriculture,Suburban,Freehold,2066,881,22,424000,63600,8000,495600
CASE-2026-NW-04538,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Malay Reserve,2874,991,3,4261000,639200,8000,4908200
CASE-2026-NW-04539,Sabah,Building,Urban,Leasehold,1199,589,4,1920000,288000,8000,2216000
CASE-2026-NW-04540,Negeri Sembilan,Building,Suburban,Freehold,438,151,13,442000,66300,8000,516300
CASE-2026-NW-04541,Negeri Sembilan,Agriculture,Rural,Freehold,4645,2230,8,1175000,176200,8000,1359200
CASE-2026-NW-04542,Pahang,Building,Suburban,Leasehold,2564,1980,30,4088000,613200,8000,4709200
CASE-2026-NW-04543,Perak,Building,Rural,Freehold,321,182,35,355000,53200,8000,416200
CASE-2026-NW-04544,Negeri Sembilan,Building,Suburban,Freehold,2923,949,18,2837000,425600,8000,3270600
CASE-2026-NW-04545,Melaka,Building,Suburban,Freehold,2176,560,15,1753000,263000,8000,2024000
CASE-2026-NW-04546,Selangor,Agriculture,Rural,Freehold,15534,4259,17,2738000,410700,8000,3156700
CASE-2026-NW-04547,Pahang,Building,Suburban,Leasehold,1169,520,22,1488000,223200,8000,1719200
CASE-2026-NW-04548,Selangor,Building,Urban,Freehold,1106,445,15,1891000,283600,8000,2182600
CASE-2026-NW-04549,Perak,Building,Urban,Leasehold,1101,421,13,1152000,172800,8000,1332800
CASE-2026-NW-04550,Negeri Sembilan,Agriculture,Suburban,Freehold,11046,6063,27,3157000,473600,8000,3638600
CASE-2026-NW-04551,Melaka,Building,Urban,Freehold,2215,744,14,3018000,452700,8000,3478700
CASE-2026-NW-04552,Sabah,Building,Suburban,Leasehold,1780,717,11,2336000,350400,8000,2694400
CASE-2026-NW-04553,Melaka,Agriculture,Suburban,Freehold,5110,3028,14,1715000,257200,8000,1980200
CASE-2026-NW-04554,Perak,Agriculture,Rural,Freehold,19935,6856,1,3537000,530600,8000,4075600
CASE-2026-NW-04555,Melaka,Building,Suburban,Freehold,506,248,19,749000,112400,8000,869400
CASE-2026-NW-04556,Perak,Agriculture,Urban,Leasehold,18819,4408,8,2797000,419600,8000,3224600
CASE-2026-NW-04557,Johor,Building,Suburban,Malay Reserve,2373,2154,15,7125000,1068800,8000,8201800
CASE-2026-NW-04558,Selangor,Building,Urban,Freehold,2429,1386,18,6192000,928800,8000,7128800
CASE-2026-NW-04559,Selangor,Building,Suburban,Leasehold,2405,1891,28,6090000,913500,8000,7011500
CASE-2026-NW-04560,Selangor,Building,Suburban,Freehold,654,507,10,1867000,280000,8000,2155000
CASE-2026-NW-04561,Selangor,Building,Urban,Leasehold,1004,494,15,1940000,291000,8000,2239000
CASE-2026-NW-04562,Wilayah Persekutuan Putrajaya,Building,Rural,Leasehold,1235,1162,3,3143000,471400,8000,3622400
CASE-2026-NW-04563,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,18331,7626,10,6933000,1040000,8000,7981000
CASE-2026-NW-04564,Selangor,Building,Urban,Leasehold,580,479,39,1719000,257800,8000,1984800
CASE-2026-NW-04565,Selangor,Building,Suburban,Leasehold,222,76,26,270000,40500,8000,318500
CASE-2026-NW-04566,Terengganu,Agriculture,Suburban,Leasehold,15433,12846,39,4865000,729800,8000,5602800
CASE-2026-NW-04567,Pulau Pinang,Agriculture,Urban,Freehold,2433,1210,30,974000,146100,8000,1128100
CASE-2026-NW-04568,Perak,Building,Urban,Freehold,2849,1645,29,5059000,758800,8000,5825800
CASE-2026-NW-04569,Selangor,Agriculture,Suburban,Leasehold,18310,5001,5,4240000,636000,8000,4884000
CASE-2026-NW-04570,Wilayah Persekutuan Putrajaya,Industry,Suburban,Freehold,1560,661,5,1983000,297400,8000,2288400
CASE-2026-NW-04571,Perak,Agriculture,Suburban,Freehold,8659,7677,8,3808000,571200,8000,4387200
CASE-2026-NW-04572,Pulau Pinang,Agriculture,Rural,Leasehold,9815,7535,8,3734000,560100,8000,4302100
CASE-2026-NW-04573,Kedah,Agriculture,Suburban,Leasehold,8883,5030,39,2084000,312600,8000,2404600
CASE-2026-NW-04574,Negeri Sembilan,Building,Suburban,Freehold,1713,1114,36,2889000,433400,8000,3330400
CASE-2026-NW-04575,Johor,Agriculture,Suburban,Leasehold,2170,679,19,410000,61500,8000,479500
CASE-2026-NW-04576,Johor,Building,Rural,Leasehold,1648,1207,12,3159000,473800,8000,3640800
CASE-2026-NW-04577,Selangor,Agriculture,Urban,Freehold,6204,4248,19,3579000,536800,8000,4123800
CASE-2026-NW-04578,Pulau Pinang,Agriculture,Urban,Leasehold,18187,12560,28,9392000,1408800,8000,10808800
CASE-2026-NW-04579,Kelantan,Industry,Rural,Leasehold,13261,11902,20,18709000,2806400,8000,21523400
CASE-2026-NW-04580,Pulau Pinang,Industry,Rural,Freehold,22075,16455,7,42155000,6323200,8000,48486200
CASE-2026-NW-04581,Wilayah Persekutuan Labuan,Agriculture,Suburban,Freehold,16030,5346,8,3419000,512800,8000,3939800
CASE-2026-NW-04582,Pahang,Agriculture,Urban,Freehold,16417,6693,9,4104000,615600,8000,4727600
CASE-2026-NW-04583,Sarawak,Agriculture,Rural,Freehold,6837,2670,39,1128000,169200,8000,1305200
CASE-2026-NW-04584,Pulau Pinang,Agriculture,Urban,Freehold,12650,7616,18,6276000,941400,8000,7225400
CASE-2026-NW-04585,Kedah,Agriculture,Suburban,Freehold,16675,5077,19,2725000,408800,8000,3141800
CASE-2026-NW-04586,Selangor,Agriculture,Suburban,Freehold,6034,4439,14,3140000,471000,8000,3619000
CASE-2026-NW-04587,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,2268,1500,8,5953000,893000,8000,6854000
CASE-2026-NW-04588,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,2709,1908,26,8941000,1341200,8000,10290200
CASE-2026-NW-04589,Melaka,Industry,Suburban,Freehold,13597,5979,33,11940000,1791000,8000,13739000
CASE-2026-NW-04590,Selangor,Agriculture,Suburban,Malay Reserve,7489,5224,19,3496000,524400,8000,4028400
CASE-2026-NW-04591,Perak,Building,Urban,Leasehold,1529,1050,27,2781000,417200,8000,3206200
CASE-2026-NW-04592,Johor,Agriculture,Urban,Freehold,8980,5118,0,4058000,608700,8000,4674700
CASE-2026-NW-04593,Kedah,Building,Rural,Malay Reserve,1717,518,34,1072000,160800,8000,1240800
CASE-2026-NW-04594,Johor,Industry,Suburban,Freehold,15664,7770,15,20413000,3062000,8000,23483000
CASE-2026-NW-04595,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,4487,1227,21,1299000,194800,8000,1501800
CASE-2026-NW-04596,Melaka,Building,Rural,Freehold,2005,1420,8,3977000,596600,8000,4581600
CASE-2026-NW-04597,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,2961,2689,28,9704000,1455600,8000,11167600
CASE-2026-NW-04598,Selangor,Building,Suburban,Leasehold,1287,907,13,3800000,570000,8000,4378000
CASE-2026-NW-04599,Selangor,Agriculture,Suburban,Leasehold,7139,5164,1,3378000,506700,8000,3892700
CASE-2026-NW-04600,Selangor,Agriculture,Suburban,Freehold,5283,2477,3,1983000,297400,8000,2288400
CASE-2026-NW-04601,Perlis,Agriculture,Suburban,Leasehold,8381,3648,2,1708000,256200,8000,1972200
CASE-2026-NW-04602,Melaka,Building,Urban,Freehold,2558,2048,2,8218000,1232700,8000,9458700
CASE-2026-NW-04603,Perak,Building,Urban,Leasehold,897,739,31,1736000,260400,8000,2004400
CASE-2026-NW-04604,Melaka,Building,Urban,Freehold,601,450,11,1699000,254800,8000,1961800
CASE-2026-NW-04605,Pulau Pinang,Building,Suburban,Freehold,707,239,5,1047000,157000,8000,1212000
CASE-2026-NW-04606,Johor,Agriculture,Rural,Freehold,4082,2672,38,1240000,186000,8000,1434000
CASE-2026-NW-04607,Selangor,Agriculture,Suburban,Leasehold,2396,1493,14,1054000,158100,8000,1220100
CASE-2026-NW-04608,Melaka,Industry,Urban,Leasehold,6335,1699,17,4870000,730500,8000,5608500
CASE-2026-NW-04609,Selangor,Agriculture,Rural,Leasehold,16028,5519,30,3479000,521800,8000,4008800
CASE-2026-NW-04610,Pahang,Agriculture,Suburban,Freehold,5748,4928,27,2270000,340500,8000,2618500
CASE-2026-NW-04611,Pulau Pinang,Building,Suburban,Freehold,2204,1449,4,5694000,854100,8000,6556100
CASE-2026-NW-04612,Selangor,Building,Urban,Freehold,869,422,16,1972000,295800,8000,2275800
CASE-2026-NW-04613,Johor,Agriculture,Suburban,Freehold,13718,3715,20,2466000,369900,8000,2843900
CASE-2026-NW-04614,Terengganu,Agriculture,Suburban,Freehold,3279,1857,8,803000,120400,8000,931400
CASE-2026-NW-04615,Selangor,Building,Suburban,Leasehold,741,441,37,1504000,225600,8000,1737600
CASE-2026-NW-04616,Sarawak,Agriculture,Rural,Leasehold,15420,8394,24,3188000,478200,8000,3674200
CASE-2026-NW-04617,Johor,Agriculture,Suburban,Leasehold,13051,2757,25,1581000,237200,8000,1826200
CASE-2026-NW-04618,Pahang,Building,Urban,Freehold,2810,1910,12,5601000,840200,8000,6449200
CASE-2026-NW-04619,Johor,Building,Rural,Freehold,1622,494,34,1440000,216000,8000,1664000
CASE-2026-NW-04620,Selangor,Agriculture,Urban,Freehold,7682,3473,25,3233000,485000,8000,3726000
CASE-2026-NW-04621,Pulau Pinang,Building,Suburban,Freehold,2364,774,6,3297000,494600,8000,3799600
CASE-2026-NW-04622,Selangor,Agriculture,Rural,Freehold,2120,1806,28,1052000,157800,8000,1217800
CASE-2026-NW-04623,Pulau Pinang,Building,Urban,Freehold,1905,741,32,3407000,511000,8000,3926000
CASE-2026-NW-04624,Johor,Industry,Urban,Leasehold,2698,1583,26,3883000,582400,8000,4473400
CASE-2026-NW-04625,Selangor,Building,Urban,Leasehold,462,337,12,1578000,236700,8000,1822700
CASE-2026-NW-04626,Pulau Pinang,Building,Urban,Leasehold,2425,1171,39,4497000,674600,8000,5179600
CASE-2026-NW-04627,Johor,Industry,Rural,Freehold,13897,6831,28,12133000,1820000,8000,13961000
CASE-2026-NW-04628,Terengganu,Agriculture,Urban,Freehold,19613,4069,15,2345000,351800,8000,2704800
CASE-2026-NW-04629,Melaka,Building,Suburban,Freehold,162,73,4,240000,36000,8000,284000
CASE-2026-NW-04630,Negeri Sembilan,Agriculture,Suburban,Leasehold,15411,10488,9,4894000,734100,8000,5636100
CASE-2026-NW-04631,Selangor,Industry,Suburban,Freehold,23314,18133,7,52651000,7897600,8000,60556600
CASE-2026-NW-04632,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,629,161,13,679000,101800,8000,788800
CASE-2026-NW-04633,Kelantan,Building,Urban,Leasehold,2949,929,10,2694000,404100,8000,3106100
CASE-2026-NW-04634,Wilayah Persekutuan Labuan,Industry,Urban,Freehold,12094,8230,1,21180000,3177000,8000,24365000
CASE-2026-NW-04635,Perak,Building,Rural,Freehold,1530,801,28,1676000,251400,8000,1935400
CASE-2026-NW-04636,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Malay Reserve,2125,1436,5,4679000,701800,8000,5388800
CASE-2026-NW-04637,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Leasehold,10916,5299,4,3617000,542600,8000,4167600
CASE-2026-NW-04638,Negeri Sembilan,Building,Urban,Freehold,2924,964,13,3100000,465000,8000,3573000
CASE-2026-NW-04639,Selangor,Building,Urban,Freehold,2543,1723,28,7283000,1092400,8000,8383400
CASE-2026-NW-04640,Selangor,Building,Rural,Leasehold,1151,288,32,810000,121500,8000,939500
CASE-2026-NW-04641,Perak,Building,Urban,Leasehold,2156,1600,6,5511000,826600,8000,6345600
CASE-2026-NW-04642,Pulau Pinang,Building,Urban,Freehold,1022,742,17,2917000,437600,8000,3362600
CASE-2026-NW-04643,Johor,Building,Urban,Freehold,2269,1673,17,6423000,963400,8000,7394400
CASE-2026-NW-04644,Selangor,Building,Rural,Freehold,1936,1592,13,5042000,756300,8000,5806300
CASE-2026-NW-04645,Pahang,Agriculture,Suburban,Leasehold,14052,11463,12,4652000,697800,8000,5357800
CASE-2026-NW-04646,Terengganu,Industry,Urban,Leasehold,4235,2338,31,4656000,698400,8000,5362400
CASE-2026-NW-04647,Negeri Sembilan,Industry,Suburban,Leasehold,2033,1052,8,2310000,346500,8000,2664500
CASE-2026-NW-04648,Pulau Pinang,Industry,Suburban,Freehold,10663,7903,1,22633000,3395000,8000,26036000
CASE-2026-NW-04649,Pulau Pinang,Agriculture,Urban,Freehold,11399,9291,26,7530000,1129500,8000,8667500
CASE-2026-NW-04650,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,2233,1558,7,6913000,1037000,8000,7958000
CASE-2026-NW-04651,Pulau Pinang,Agriculture,Suburban,Leasehold,4533,2093,1,1430000,214500,8000,1652500
CASE-2026-NW-04652,Perak,Building,Suburban,Malay Reserve,432,406,12,1000000,150000,8000,1158000
CASE-2026-NW-04653,Selangor,Agriculture,Urban,Leasehold,10078,8066,23,6361000,954200,8000,7323200
CASE-2026-NW-04654,Pahang,Building,Rural,Freehold,496,271,3,721000,108200,8000,837200
CASE-2026-NW-04655,Melaka,Building,Suburban,Leasehold,2112,1030,3,3192000,478800,8000,3678800
CASE-2026-NW-04656,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,2113,1086,29,669000,100400,8000,777400
CASE-2026-NW-04657,Selangor,Agriculture,Rural,Freehold,9226,2708,3,1923000,288400,8000,2219400
CASE-2026-NW-04658,Johor,Agriculture,Suburban,Malay Reserve,3319,2265,27,1122000,168300,8000,1298300
CASE-2026-NW-04659,Johor,Building,Rural,Freehold,2162,1929,22,5474000,821100,8000,6303100
CASE-2026-NW-04660,Selangor,Building,Urban,Malay Reserve,1409,475,30,2023000,303400,8000,2334400
CASE-2026-NW-04661,Selangor,Agriculture,Suburban,Leasehold,14649,6531,3,4894000,734100,8000,5636100
CASE-2026-NW-04662,Melaka,Building,Urban,Freehold,1155,815,13,2700000,405000,8000,3113000
CASE-2026-NW-04663,Melaka,Industry,Suburban,Leasehold,12790,7975,27,15435000,2315200,8000,17758200
CASE-2026-NW-04664,Kedah,Building,Suburban,Leasehold,593,174,35,384000,57600,8000,449600
CASE-2026-NW-04665,Wilayah Persekutuan Labuan,Agriculture,Urban,Leasehold,18511,14537,19,8377000,1256600,8000,9641600
CASE-2026-NW-04666,Selangor,Agriculture,Urban,Freehold,3751,2908,19,2427000,364000,8000,2799000
CASE-2026-NW-04667,Perak,Industry,Rural,Malay Reserve,8588,3241,23,4887000,733000,8000,5628000
CASE-2026-NW-04668,Selangor,Building,Urban,Freehold,1152,993,39,3825000,573800,8000,4406800
CASE-2026-NW-04669,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,18134,5908,34,6292000,943800,8000,7243800
CASE-2026-NW-04670,Pahang,Building,Rural,Freehold,2193,904,13,2479000,371800,8000,2858800
CASE-2026-NW-04671,Johor,Agriculture,Rural,Leasehold,2486,1006,26,518000,77700,8000,603700
CASE-2026-NW-04672,Kelantan,Building,Suburban,Freehold,957,850,35,1832000,274800,8000,2114800
CASE-2026-NW-04673,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,1286,1020,26,4448000,667200,8000,5123200
CASE-2026-NW-04674,Selangor,Agriculture,Suburban,Malay Reserve,14320,3173,3,2438000,365700,8000,2811700
CASE-2026-NW-04675,Selangor,Building,Urban,Malay Reserve,1725,557,37,2013000,302000,8000,2323000
CASE-2026-NW-04676,Sabah,Agriculture,Rural,Freehold,18687,6790,11,2958000,443700,8000,3409700
CASE-2026-NW-04677,Perak,Building,Suburban,Leasehold,230,113,20,299000,44800,8000,351800
CASE-2026-NW-04678,Pulau Pinang,Building,Urban,Leasehold,778,671,30,2360000,354000,8000,2722000
CASE-2026-NW-04679,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,1939,1426,14,5300000,795000,8000,6103000
CASE-2026-NW-04680,Pulau Pinang,Building,Suburban,Leasehold,2091,1821,18,6194000,929100,8000,7131100
CASE-2026-NW-04681,Wilayah Persekutuan Putrajaya,Agriculture,Suburban,Freehold,8841,2806,14,1937000,290600,8000,2235600
CASE-2026-NW-04682,Kelantan,Agriculture,Rural,Leasehold,13270,7438,5,2562000,384300,8000,2954300
CASE-2026-NW-04683,Melaka,Agriculture,Urban,Freehold,16546,12288,26,7969000,1195400,8000,9172400
CASE-2026-NW-04684,Selangor,Building,Suburban,Leasehold,1816,1641,3,5422000,813300,8000,6243300
CASE-2026-NW-04685,Pahang,Agriculture,Suburban,Malay Reserve,3085,2462,33,1000000,150000,8000,1158000
CASE-2026-NW-04686,Selangor,Agriculture,Urban,Freehold,16554,8151,38,6751000,1012600,8000,7771600
CASE-2026-NW-04687,Kelantan,Building,Urban,Freehold,2603,2254,22,6145000,921800,8000,7074800
CASE-2026-NW-04688,Johor,Building,Suburban,Leasehold,517,228,8,778000,116700,8000,902700
CASE-2026-NW-04689,Selangor,Building,Urban,Leasehold,2369,872,31,3554000,533100,8000,4095100
CASE-2026-NW-04690,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,777,554,15,2718000,407700,8000,3133700
CASE-2026-NW-04691,Pulau Pinang,Agriculture,Rural,Leasehold,5686,5026,34,2591000,388600,8000,2987600
CASE-2026-NW-04692,Pulau Pinang,Agriculture,Suburban,Malay Reserve,9368,7393,36,3882000,582300,8000,4472300
CASE-2026-NW-04693,Negeri Sembilan,Industry,Suburban,Leasehold,1736,1231,18,2367000,355000,8000,2730000
CASE-2026-NW-04694,Negeri Sembilan,Building,Urban,Freehold,684,225,5,802000,120300,8000,930300
CASE-2026-NW-04695,Johor,Agriculture,Urban,Leasehold,18411,6356,23,4554000,683100,8000,5245100
CASE-2026-NW-04696,Selangor,Building,Rural,Leasehold,1936,1452,30,4272000,640800,8000,4920800
CASE-2026-NW-04697,Kedah,Building,Urban,Leasehold,2749,1882,36,5215000,782200,8000,6005200
CASE-2026-NW-04698,Melaka,Agriculture,Suburban,Freehold,4925,4312,15,2330000,349500,8000,2687500
CASE-2026-NW-04699,Melaka,Building,Suburban,Leasehold,436,303,27,863000,129400,8000,1000400
CASE-2026-NW-04700,Negeri Sembilan,Building,Suburban,Leasehold,2614,883,10,2624000,393600,8000,3025600
CASE-2026-NW-04701,Johor,Industry,Suburban,Freehold,1184,377,31,931000,139600,8000,1078600
CASE-2026-NW-04702,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,11158,9427,33,8157000,1223600,8000,9388600
CASE-2026-NW-04703,Pulau Pinang,Building,Urban,Malay Reserve,1553,1383,35,4451000,667600,8000,5126600
CASE-2026-NW-04704,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,2338,889,9,4353000,653000,8000,5014000
CASE-2026-NW-04705,Wilayah Persekutuan Labuan,Agriculture,Urban,Leasehold,8069,4131,30,2473000,371000,8000,2852000
CASE-2026-NW-04706,Melaka,Agriculture,Urban,Freehold,12136,5699,8,4232000,634800,8000,4874800
CASE-2026-NW-04707,Selangor,Agriculture,Urban,Leasehold,11617,7541,13,6414000,962100,8000,7384100
CASE-2026-NW-04708,Melaka,Agriculture,Urban,Malay Reserve,19054,5276,2,3555000,533200,8000,4096200
CASE-2026-NW-04709,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Leasehold,310,199,33,557000,83600,8000,648600
CASE-2026-NW-04710,Wilayah Persekutuan Kuala Lumpur,Industry,Rural,Freehold,7251,4244,6,11179000,1676800,8000,12863800
CASE-2026-NW-04711,Kedah,Industry,Suburban,Freehold,21753,13776,26,28003000,4200400,8000,32211400
CASE-2026-NW-04712,Kelantan,Agriculture,Suburban,Freehold,11397,6607,19,3016000,452400,8000,3476400
CASE-2026-NW-04713,Perlis,Building,Rural,Freehold,1798,802,12,1710000,256500,8000,1974500
CASE-2026-NW-04714,Selangor,Agriculture,Urban,Freehold,12979,8054,16,6701000,1005200,8000,7714200
CASE-2026-NW-04715,Kelantan,Agriculture,Urban,Freehold,8984,5685,13,3032000,454800,8000,3494800
CASE-2026-NW-04716,Kedah,Building,Urban,Leasehold,2108,1671,29,4217000,632600,8000,4857600
CASE-2026-NW-04717,Pulau Pinang,Agriculture,Urban,Leasehold,12952,5324,3,4356000,653400,8000,5017400
CASE-2026-NW-04718,Pahang,Building,Urban,Freehold,221,124,21,389000,58400,8000,455400
CASE-2026-NW-04719,Pulau Pinang,Building,Rural,Freehold,2754,1292,33,3610000,541500,8000,4159500
CASE-2026-NW-04720,Perak,Building,Suburban,Malay Reserve,596,401,7,1098000,164700,8000,1270700
CASE-2026-NW-04721,Selangor,Industry,Suburban,Freehold,23237,13538,21,40231000,6034600,8000,46273600
CASE-2026-NW-04722,Pulau Pinang,Building,Suburban,Malay Reserve,1340,885,23,2849000,427400,8000,3284400
CASE-2026-NW-04723,Pahang,Agriculture,Rural,Freehold,19009,3811,4,1627000,244000,8000,1879000
CASE-2026-NW-04724,Kedah,Industry,Urban,Leasehold,17161,8855,14,20446000,3066900,8000,23520900
CASE-2026-NW-04725,Selangor,Building,Rural,Malay Reserve,906,425,7,1388000,208200,8000,1604200
CASE-2026-NW-04726,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,240,220,18,820000,123000,8000,951000
CASE-2026-NW-04727,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,8989,3210,21,2258000,338700,8000,2604700
CASE-2026-NW-04728,Sarawak,Industry,Rural,Leasehold,19012,8635,18,15443000,2316400,8000,17767400
CASE-2026-NW-04729,Perak,Agriculture,Urban,Freehold,16027,8515,14,4835000,725200,8000,5568200
CASE-2026-NW-04730,Wilayah Persekutuan Labuan,Building,Suburban,Freehold,537,318,6,984000,147600,8000,1139600
CASE-2026-NW-04731,Perak,Building,Suburban,Leasehold,2464,678,23,1930000,289500,8000,2227500
CASE-2026-NW-04732,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,13292,2699,1,2743000,411400,8000,3162400
CASE-2026-NW-04733,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,3877,2447,6,1829000,274400,8000,2111400
CASE-2026-NW-04734,Johor,Building,Suburban,Malay Reserve,715,571,7,1676000,251400,8000,1935400
CASE-2026-NW-04735,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,9210,2012,8,1762000,264300,8000,2034300
CASE-2026-NW-04736,Kedah,Agriculture,Urban,Leasehold,4577,3275,38,1618000,242700,8000,1868700
CASE-2026-NW-04737,Perak,Building,Suburban,Freehold,2293,675,3,1988000,298200,8000,2294200
CASE-2026-NW-04738,Selangor,Building,Suburban,Freehold,2814,1412,1,5764000,864600,8000,6636600
CASE-2026-NW-04739,Wilayah Persekutuan Labuan,Building,Rural,Leasehold,2620,1619,28,3376000,506400,8000,3890400
CASE-2026-NW-04740,Johor,Building,Rural,Freehold,2555,1585,23,3943000,591400,8000,4542400
CASE-2026-NW-04741,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,18621,6797,37,4615000,692200,8000,5315200
CASE-2026-NW-04742,Wilayah Persekutuan Putrajaya,Agriculture,Suburban,Leasehold,8533,4338,22,2868000,430200,8000,3306200
